date,adj_close,volume,ticker,daily_return,log_volume,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,return_5d_avg,return_5d_vol,log_volume_5d_avg,return_10d_avg,return_10d_vol,log_volume_10d_avg,return_20d_avg,return_20d_vol,log_volume_20d_avg,benchmark_daily_return,benchmark_return_5d_avg,benchmark_return_20d_avg,daily_pubs,core_count,award_count,funder_count,avg_num_keywords,core_share,award_share,funder_share,daily_pubs_7d_avg,daily_pubs_14d_avg,daily_pubs_30d_avg,core_count_7d_avg,core_count_14d_avg,core_count_30d_avg,award_count_7d_avg,award_count_14d_avg,award_count_30d_avg,funder_count_7d_avg,funder_count_14d_avg,funder_count_30d_avg,avg_num_keywords_7d_avg,avg_num_keywords_14d_avg,avg_num_keywords_30d_avg,daily_pubs_growth_1d,daily_pubs_growth_7d,daily_pubs_growth_14d,daily_pubs_zscore_30d,unique_keywords,keyword_entropy,total_keyword_mentions,top10_keyword_mentions,top10_keyword_concentration,unique_keywords_7d_avg,keyword_entropy_7d_avg,new_keyword_count,new_keyword_share,new_keyword_count_14d_avg,unique_subfields,subfield_entropy,dominant_subfield_share,dominant_subfield_changed,kw_count__artificial-intelligence,kw_count__chemistry,kw_count__composite-material,kw_count__computer-science,kw_count__engineering,kw_count__materials-science,kw_count__medicine,kw_count__nanotechnology,kw_count__organic-chemistry,kw_count__physics,sf_count__2204,sf_count__2741,sf_count__3607,future_1w_return,future_1w_up,future_2w_return,future_2w_up,future_3w_return,future_3w_up,future_4w_return,future_4w_up,future_5w_return,future_5w_up,future_6w_return,future_6w_up,future_7w_return,future_7w_up,future_8w_return,future_8w_up
2021-06-21,57.918174743652344,964800.0,IHI,0.011806079845563033,13.779677141438766,-0.006544301229718608,0.0169403749834125,-0.0014384471869839377,0.005031644179532169,0.0,0.004187276431348775,0.008759226360170853,13.536035335390457,0.00513288180859931,0.008313234273717161,13.5776724228575,0.0017864225545191014,0.009859911586539902,13.963579830641654,0.012015350330270236,0.000942012909011436,0.000376378026897517,138,127,67,85,14.05072463768116,0.9202898550724637,0.4855072463768116,0.6159420289855072,150.57142857142858,146.14285714285714,157.0,139.42857142857142,136.5,143.73333333333332,71.28571428571429,69.14285714285714,68.66666666666667,89.57142857142857,88.14285714285714,91.16666666666667,13.59354720820606,13.416947825316809,13.476829652541321,1.0,0.1596638655462186,-0.06756756756756754,-0.2254948671143867,936,6.158869062171325,1939,384.0,0.19804022692109335,908.0,6.061350852030396,7.0,0.007478632478632479,12.428571428571429,3,0.6452972015025019,0.7246376811594203,0,25.0,58.0,32.0,43.0,22.0,67.0,43.0,32.0,33.0,29.0,100,36,2,0.020828099924507182,1,0.03900683808668459,1,0.035314724418296306,1,0.0364421110009141,1,0.05994756470139895,1,0.07922549984186156,1,0.05944041527765909,1,0.09393737771606503,1
2021-06-22,58.4503288269043,1611000.0,IHI,0.009188032696252568,14.292366282891383,0.011806079845563033,-0.006544301229718608,0.0169403749834125,0.00017267574447088485,-0.0037035869207796557,0.005990347821705111,0.008674738549326384,13.775715399869998,0.006422043770302532,0.007828411872010664,13.622966715708449,0.001968864641975504,0.009960903547529815,14.01784444764176,0.0021645669112995147,0.0013107686534610918,0.0004363521102021428,136,133,59,85,13.198529411764707,0.9779411764705882,0.4338235294117647,0.625,142.0,143.78571428571428,159.73333333333332,132.14285714285714,134.64285714285714,146.46666666666667,65.28571428571429,67.85714285714286,70.06666666666666,85.28571428571429,87.07142857142857,93.03333333333333,13.522054325338628,13.445498742725194,13.427274460093972,-0.01449275362318836,-0.30612244897959184,-0.1952662721893491,-0.28880457981919916,904,6.184751561805131,1795,331.0,0.18440111420612815,874.7142857142857,6.05208440675279,16.0,0.017699115044247787,12.071428571428571,2,0.634801745054451,0.6691176470588235,0,19.0,46.0,30.0,31.0,26.0,56.0,46.0,23.0,24.0,30.0,91,45,0,0.015723121236270732,1,0.03745078366624366,1,0.01904662082050712,1,0.026000425651250714,1,0.05515668789027406,1,0.06336760624296334,1,0.047616356259523984,1,0.06973508006544393,1
2021-06-23,58.50909805297851,531600.0,IHI,0.0010054558674639225,13.183648486933077,0.009188032696252568,0.011806079845563033,-0.006544301229718608,-0.0014384471869839377,0.00987290338439717,0.006479128432594683,0.008303289282956164,13.751908176950034,0.0055352990186092075,0.00788928484886182,13.5835553521366,0.0018002375134172854,0.009947229559808993,13.985202374808958,-0.00415960347604194,0.001248704917747423,0.0003769975143348925,179,157,80,104,13.865921787709498,0.8770949720670391,0.44692737430167595,0.5810055865921788,141.28571428571428,141.64285714285714,159.43333333333334,129.71428571428572,131.92857142857142,146.1,64.71428571428571,66.71428571428571,69.73333333333333,84.71428571428571,85.5,92.66666666666667,13.61392513973191,13.474882766522624,13.450464760819042,0.3161764705882353,-0.02717391304347827,-0.1435406698564593,0.23835490580798688,1114,6.2471229655964935,2482,474.0,0.1909750201450443,884.0,6.060197181361294,24.0,0.02154398563734291,12.785714285714286,3,0.670059216900674,0.659217877094972,0,46.0,60.0,24.0,67.0,35.0,67.0,74.0,27.0,32.0,42.0,118,60,1,0.0072815484923565155,1,0.030968243247780913,1,0.013391612843790313,1,0.035181230904622884,1,0.0589513143630882,1,0.06481049542343387,1,0.05677538428076678,1,0.07485397686201489,1
2021-06-24,58.504180908203125,625800.0,IHI,-8.404068664558118e-05,13.346787708170261,0.0010054558674639225,0.009188032696252568,0.011806079845563033,0.0169403749834125,0.01861272615102827,0.003074245298583067,0.006639193148141436,13.631117442436281,0.0036656223348418226,0.0066933483665942185,13.53423322241719,0.00224058634905176,0.009654835444210442,13.827261735139256,0.005140814624855272,0.0007473403900678744,0.0009241070469710733,195,189,97,121,14.005128205128205,0.9692307692307692,0.49743589743589745,0.6205128205128205,137.85714285714286,143.07142857142858,159.33333333333334,125.71428571428571,133.5,146.16666666666666,63.0,66.35714285714286,70.26666666666667,82.14285714285714,85.21428571428571,92.86666666666666,13.707286572819372,13.531167434235865,13.458379808734088,0.0893854748603351,-0.1095890410958904,0.11428571428571432,0.4347194853231987,1210,6.323886657318177,2731,511.0,0.18711094837056022,888.4285714285714,6.0751763931328275,17.0,0.014049586776859505,13.142857142857142,3,0.5829968532465827,0.7538461538461538,0,17.0,91.0,38.0,43.0,28.0,95.0,61.0,49.0,51.0,38.0,147,47,1,0.017969004702500957,1,0.03130592859397052,1,0.02031288714780155,1,0.04916304350661038,1,0.06573694684322118,1,0.06356044265583072,1,0.061216690618210556,1,0.08231039375295057,1
2021-06-25,58.74905014038086,486000.0,IHI,0.004185499709190799,13.093965960493682,-8.404068664558118e-05,0.0010054558674639225,0.009188032696252568,-0.006544301229718608,0.000578749135071277,0.005220205486364949,0.004606238198398074,13.539289115985435,0.0040262973922537745,0.006613998374118353,13.527663709573712,0.0023537470860516886,0.009663700673804275,13.722706740698944,0.004555252647345798,0.0039432762075457765,0.001261276860692917,180,159,73,95,13.9,0.8833333333333333,0.40555555555555556,0.5277777777777778,138.0,142.78571428571428,158.7,124.28571428571429,132.21428571428572,145.23333333333332,63.42857142857143,65.85714285714286,69.66666666666667,82.0,84.42857142857143,91.93333333333334,13.754453372500137,13.557021471502946,13.472466910911644,-0.07692307692307687,0.005586592178770999,-0.021739130434782594,0.26036065495682686,1128,6.2704182399803745,2502,452.0,0.1806554756195044,899.5714285714286,6.082294713678803,13.0,0.01152482269503546,12.785714285714286,2,0.6474466390346325,0.65,0,28.0,72.0,35.0,45.0,22.0,71.0,80.0,31.0,32.0,36.0,117,63,0,0.018783028913405442,1,0.026229503300204682,1,0.00711317808638845,1,0.03745489412794001,1,0.05996112776871154,1,0.05746033413652141,1,0.06746324893701328,1,0.07346466017055975,1
2021-06-28,59.1245002746582,618000.0,IHI,0.006390743907862539,13.334245354561496,0.004185499709190799,-8.404068664558118e-05,0.0010054558674639225,0.011806079845563033,0.005031644179532169,0.00413713829882485,0.0034122836388359294,13.450202758609981,0.004162207365086812,0.006647141602852544,13.493119047000217,0.002368047396571099,0.009669450700666545,13.67351385933884,0.0015116850389902403,0.001842543149289777,0.0011419303141337212,151,139,63,81,13.602649006622517,0.9205298013245033,0.41721854304635764,0.5364238410596026,145.0,147.78571428571428,153.56666666666666,132.71428571428572,136.07142857142858,139.73333333333332,64.42857142857143,67.85714285714286,67.06666666666666,82.85714285714286,86.21428571428571,87.83333333333333,13.591220516650335,13.592383862428196,13.471396016314257,1.2205882352941178,0.09420289855072461,0.26890756302521,-0.031043085331583842,939,6.124501271293829,2054,389.0,0.18938656280428431,928.5714285714286,6.119666068745408,9.0,0.009584664536741214,13.214285714285714,2,0.6480594108018216,0.6490066225165563,0,36.0,49.0,24.0,46.0,20.0,64.0,64.0,27.0,19.0,40.0,98,53,0,0.01780783479953363,1,0.014191051847867842,1,0.015295436202786394,1,0.03832130481104978,1,0.05720590951764848,1,0.03782450282864214,1,0.07161761886939089,1,0.07426834778435665,1
2021-06-29,59.36935043334961,598200.0,IHI,0.0041412639016646935,13.301682096858299,0.006390743907862539,0.004185499709190799,-8.404068664558118e-05,0.009188032696252568,0.00017267574447088485,0.0031277845399072745,0.002350017272820083,13.252065921403362,0.004559066180806193,0.0065142460942487785,13.51389066063668,0.003977888946693248,0.006692091296497046,13.574093428540433,0.0011119818382190338,0.0016320261346736808,0.0020187212605333182,194,173,76,99,13.582474226804123,0.8917525773195877,0.3917525773195876,0.5103092783505154,153.28571428571428,147.64285714285714,156.7,138.42857142857142,135.28571428571428,144.2,66.85714285714286,66.07142857142857,68.96666666666667,84.85714285714286,85.07142857142857,89.56666666666666,13.646069775941681,13.584062050640153,13.478145157207727,0.2847682119205297,0.42647058823529416,-0.010204081632653073,0.45282387686618136,1161,6.279988752538597,2635,481.0,0.1825426944971537,965.2857142857143,6.133271381707331,7.0,0.006029285099052541,12.071428571428571,3,0.709470418608385,0.6237113402061856,0,35.0,67.0,37.0,55.0,29.0,80.0,82.0,35.0,26.0,35.0,121,71,2,0.02139132404855304,1,0.003272052702897099,1,0.010118214501675382,1,0.038823145628512856,1,0.04690696116940085,1,0.031399536307133546,1,0.053175868206518206,1,0.06950779586282341,1
2021-06-30,58.93513488769531,837000.0,IHI,-0.007313799839224533,13.637580544214028,0.0041412639016646935,0.006390743907862539,0.004185499709190799,0.0010054558674639225,-0.0014384471869839377,0.0014639333985695835,0.0048640170263428185,13.342852332859554,0.003971530915582134,0.007251874418509427,13.547380254904791,0.0038678528216119223,0.006856734379762982,13.569246531595255,-0.0006348151088741982,0.002336983808107229,0.0020856902654048715,240,194,94,123,13.05,0.8083333333333333,0.39166666666666666,0.5125,162.0,151.64285714285714,159.0,143.71428571428572,136.71428571428572,145.23333333333332,68.85714285714286,66.78571428571429,69.7,87.57142857142857,86.14285714285714,90.26666666666667,13.52950952055461,13.57171733014326,13.452521375531314,0.23711340206185572,0.34078212290502785,0.30434782608695654,0.9678356517303395,1248,6.246594618008852,3132,623.0,0.19891443167305237,984.4285714285714,6.133195903480526,22.0,0.017628205128205128,12.857142857142858,3,0.6986032605103278,0.6541666666666667,0,38.0,93.0,46.0,61.0,32.0,123.0,84.0,44.0,41.0,61.0,157,80,3,0.02351546575123642,1,0.006065895241086139,1,0.027697998095989274,1,0.051296249740768074,1,0.057113075303705685,1,0.0491360492629791,1,0.06708395331056849,1,0.07639053763062242,1
2021-07-01,59.555442810058594,574800.0,IHI,0.010525265167294906,13.261779172921054,-0.007313799839224533,0.0041412639016646935,0.006390743907862539,-8.404068664558118e-05,0.0169403749834125,0.003585794569357681,0.005924412944363114,13.325850625809712,0.003330019933970374,0.006297157919326812,13.478484034122996,0.004388136997330788,0.006946775572194595,13.540130540909658,0.00889246838214186,0.003087314559564547,0.0023778328430996143,579,508,174,215,13.238341968911918,0.8773747841105354,0.3005181347150259,0.37132987910189985,216.85714285714286,177.35714285714286,161.16666666666666,189.28571428571428,157.5,147.6,79.85714285714286,71.42857142857143,70.36666666666666,101.0,91.57142857142857,90.26666666666667,13.419968629666567,13.56362760124297,13.461957677218779,1.4125,1.9692307692307693,1.643835616438356,4.485110057555471,2351,6.638982958871484,7665,1297.0,0.16921069797782126,1147.4285714285713,6.178209660845283,48.0,0.020416843896214378,14.928571428571429,3,0.7595860869546057,0.5302245250431779,0,97.0,163.0,65.0,160.0,71.0,193.0,288.0,71.0,70.0,119.0,307,263,9,0.013101502923821506,1,0.0023025086564256725,1,0.03064340727468995,1,0.04692475106811367,1,0.044786666138870945,1,0.04248428558819306,1,0.06320564649142058,1,0.06616591410945172,1
2021-07-02,59.852535247802734,452400.0,IHI,0.004988501868614437,13.022324233654905,0.010525265167294906,-0.007313799839224533,0.0041412639016646935,0.004185499709190799,-0.006544301229718608,0.0037463950012424085,0.005949324712868247,13.311522280441958,0.004483300243803679,0.005371124349359048,13.425405698213694,0.004217787033923342,0.0068879420200840605,13.51469551731798,0.009600838230769959,0.004096431676249379,0.0026976461437460686,151,144,73,89,13.417218543046358,0.9536423841059603,0.48344370860927155,0.5894039735099338,212.71428571428572,175.35714285714286,160.6,187.14285714285714,155.71428571428572,146.9,79.85714285714286,71.64285714285714,70.3,100.14285714285714,91.07142857142857,89.83333333333333,13.350999850101761,13.55272661130095,13.465547501669532,-0.7392055267702936,-0.1611111111111111,-0.15642458100558654,-0.10303909390719565,952,6.166026517907023,2026,392.0,0.1934846989141165,1122.2857142857142,6.1632965576919485,17.0,0.017857142857142856,14.714285714285714,2,0.5974005155947991,0.7152317880794702,0,32.0,66.0,25.0,51.0,28.0,53.0,55.0,17.0,32.0,33.0,108,43,0,0.00730918573971695,1,-0.011454696923508423,0,0.01832761705350472,1,0.04041890931303116,1,0.037964222140967285,1,0.047782715889494565,1,0.05367348071696454,1,0.07396496223099791,1
2021-07-06,60.1773796081543,586200.0,IHI,0.005427411871638199,13.281418013159897,0.004988501868614437,0.010525265167294906,-0.007313799839224533,0.006390743907862539,0.011806079845563033,0.0035537285939975403,0.005875712000292955,13.300956812161635,0.003845433446411195,0.004813411190834297,13.375579785385806,0.004489157627505252,0.006823032794308036,13.476626104121655,-0.0009350308008634345,0.003607088508278644,0.0024707065156228613,174,154,68,85,13.206896551724139,0.8850574712643678,0.39080459770114945,0.4885057471264368,204.57142857142858,178.92857142857142,161.16666666666666,180.42857142857142,159.42857142857142,146.66666666666666,78.28571428571429,72.57142857142857,70.0,97.71428571428571,91.28571428571429,89.3,13.568488457439017,13.607279116690348,13.496076706481984,0.288888888888889,-0.1030927835051546,0.27941176470588225,0.13782132775967348,981,6.153248293279377,2298,429.0,0.1866840731070496,1086.0,6.158863977269376,9.0,0.009174311926605505,14.714285714285714,2,0.6238885126164951,0.6839080459770115,0,24.0,72.0,34.0,44.0,22.0,73.0,70.0,26.0,33.0,31.0,119,55,0,-0.0035535027615288817,0,-0.0024684410070808793,0,0.0201545609201923,1,0.038708755593215294,1,0.01966645111653209,1,0.05286831387032476,1,0.05547266493182712,1,0.06735389146174886,1
2021-07-07,60.63933944702149,625200.0,IHI,0.007676636003017379,13.345828477016344,0.005427411871638199,0.004988501868614437,0.010525265167294906,0.0041412639016646935,0.009188032696252568,0.004260803014268078,0.006111846760816632,13.309786088193245,0.003694293777087676,0.004664714216427373,13.280926004798303,0.0050581687736951046,0.0065864975962767885,13.451946360253377,0.0063195980803743,0.004648611756709697,0.0029417433849899645,159,147,72,94,13.345911949685535,0.9245283018867925,0.4528301886792453,0.5911949685534591,193.0,177.5,161.53333333333333,173.71428571428572,158.71428571428572,147.43333333333334,75.14285714285714,72.0,70.5,93.57142857142857,90.57142857142857,89.7,13.61076159310838,13.570135556831493,13.496120618318349,-0.08620689655172409,-0.3375,-0.11173184357541899,-0.027215324168570233,966,6.141689109189429,2122,426.0,0.20075400565504242,1045.7142857142858,6.143877476009457,16.0,0.016563146997929608,14.142857142857142,3,0.6587187533985038,0.7232704402515723,0,26.0,68.0,31.0,48.0,34.0,76.0,42.0,38.0,27.0,36.0,115,41,3,-0.017739793670691673,0,-0.01103701322054873,0,0.01706674138455,1,0.024981255000003255,1,0.00979860707932212,1,0.031118870318947556,1,0.047108753208856324,1,0.06875154556999297,1
2021-07-08,60.321022033691406,816600.0,IHI,-0.005249354894576119,13.612905882456625,0.007676636003017379,0.005427411871638199,0.004988501868614437,-0.007313799839224533,0.0010054558674639225,0.00467369200319776,0.005336527706059427,13.304851155841765,0.003068812700883672,0.005352030677232959,13.323851744350659,0.00430205585974644,0.006852985669556294,13.45370354824363,-0.005504813310972967,0.0036746121162899437,0.0021834920859570895,206,188,98,116,13.95631067961165,0.912621359223301,0.47572815533980584,0.5631067961165048,139.71428571428572,178.28571428571428,162.76666666666668,128.0,158.64285714285714,148.4,64.28571428571429,72.07142857142857,71.2,79.42857142857143,90.21428571428571,90.23333333333333,13.713328551779771,13.566648590723167,13.534703755370492,0.2955974842767295,-0.6442141623488773,0.05641025641025643,0.46278413769296567,1237,6.352983762679835,2875,506.0,0.176,886.5714285714286,6.10302044798208,18.0,0.014551333872271624,14.214285714285714,3,0.6559873839405022,0.6747572815533981,0,40.0,69.0,31.0,63.0,37.0,80.0,74.0,30.0,39.0,43.0,139,66,1,-0.017048663253312446,0,0.004086437855321368,1,0.027142515105173626,1,0.03282569797595536,1,0.025031945651097454,1,0.04256749313245978,1,0.051660256878069744,1,0.08267280279500255,1
2021-07-09,60.33570861816406,388200.0,IHI,0.00024347373399025152,12.869278525705486,-0.005249354894576119,0.007676636003017379,0.005427411871638199,0.010525265167294906,-8.404068664558118e-05,0.0026173337165368293,0.004618127719977915,13.226351026398651,0.003101564142947255,0.005333607155813466,13.27610082610418,0.003383593238894539,0.0060583561496109105,13.405167024260686,0.0034304787515293533,0.0025822141901674423,0.00149958158702746,166,158,80,93,13.433734939759036,0.9518072289156626,0.4819277108433735,0.5602409638554217,141.85714285714286,177.28571428571428,161.33333333333334,130.0,158.57142857142858,147.16666666666666,65.28571428571429,72.57142857142857,70.66666666666667,80.0,90.07142857142857,89.13333333333334,13.715688037024439,13.5333439435631,13.53401007154428,-0.19417475728155342,0.09933774834437092,-0.07777777777777772,0.05016368292200269,1037,6.2211399368300455,2230,429.0,0.1923766816143498,898.7142857142857,6.11089379354251,16.0,0.015429122468659595,14.428571428571429,3,0.60703494237895,0.7349397590361446,0,27.0,60.0,30.0,51.0,29.0,77.0,61.0,36.0,26.0,32.0,122,43,1,-0.010659340881668755,0,0.017315051157502204,1,0.03338584341912232,1,0.03127540836096454,1,0.02900280236439534,1,0.04945619310898075,1,0.05237817832910707,1,0.08435708611763659,1
2021-07-12,60.290008544921875,745200.0,IHI,-0.0007574299579606869,13.521409259630301,0.00024347373399025152,-0.005249354894576119,0.007676636003017379,0.004988501868614437,0.004185499709190799,0.0014681473512218046,0.004599977459342449,13.32616803159373,0.0026072711762321066,0.005438265502116277,13.318845156017844,0.0033167842842429405,0.006096167807123894,13.423254432795778,0.0019422262409105606,0.0010504917921955626,0.0019514462411803935,155,132,62,86,14.012903225806452,0.8516129032258064,0.4,0.5548387096774193,143.28571428571428,175.35714285714286,155.86666666666667,130.85714285714286,157.0,141.46666666666667,63.142857142857146,71.28571428571429,67.3,79.28571428571429,89.5,84.96666666666667,13.594811452984136,13.608476932003004,13.584482851678453,1.7678571428571428,0.14814814814814814,0.026490066225165476,-0.00911369843186557,968,6.13955417154853,2172,432.0,0.19889502762430938,899.7142857142857,6.090911054486356,8.0,0.008264462809917356,14.571428571428571,3,0.6080586570384083,0.7354838709677419,0,37.0,59.0,28.0,60.0,35.0,63.0,55.0,29.0,29.0,37.0,114,40,1,-0.018627729131097004,0,0.010938479932252942,1,0.032869474479179095,1,0.03043259888346883,1,0.04017984817646236,1,0.04602786873545672,1,0.06617211223218655,1,0.086478649593563,1
2021-07-13,59.96353912353515,606600.0,IHI,-0.005414983830089759,13.315626522768065,-0.0007574299579606869,0.00024347373399025152,-0.005249354894576119,0.005427411871638199,0.006390743907862539,-0.000700331789123787,0.004774707813850784,13.333009733515365,0.0014266984024368767,0.0057606571278655296,13.316983272838502,0.0027944528837618443,0.006368326572796459,13.405051159919358,-0.000930619832409163,0.0010513739858864168,0.0018607546381165685,182,174,91,109,13.725274725274724,0.9560439560439561,0.5,0.5989010989010989,144.42857142857142,174.5,160.83333333333334,133.71428571428572,157.07142857142858,146.33333333333334,66.42857142857143,72.35714285714286,69.83333333333333,82.71428571428571,90.21428571428571,88.0,13.668865477777077,13.618676967608048,13.613709180904783,0.17419354838709666,0.04597701149425282,-0.061855670103092786,0.2290740792319731,1103,6.258630926122713,2498,465.0,0.18614891913530823,917.1428571428571,6.105965716321117,11.0,0.009972801450589302,14.857142857142858,2,0.6549205599224965,0.6373626373626373,0,31.0,64.0,41.0,51.0,31.0,77.0,72.0,31.0,28.0,39.0,116,66,0,0.0010889312747399682,1,0.02379261078986694,1,0.042412972971322294,1,0.023302760301142422,1,0.05662302671364672,1,0.05923666534725136,1,0.07116026241227069,1,0.09680399911394333,1
2021-07-14,59.5636100769043,554400.0,IHI,-0.006669537063296538,13.225643530608007,-0.005414983830089759,-0.0007574299579606869,0.00024347373399025152,0.007676636003017379,0.0041412639016646935,-0.0035695664023865704,0.0027671089397836783,13.308972744233696,0.0003456183059407536,0.006150971683928321,13.30937941621347,0.002452342243373473,0.006676317335553653,13.411635038425075,-0.0009314227605736747,-0.0003988301823031781,0.001798144090635323,187,172,85,95,13.37433155080214,0.9197860962566845,0.45454545454545453,0.5080213903743316,148.42857142857142,170.71428571428572,163.1,137.28571428571428,155.5,148.3,68.28571428571429,71.71428571428571,70.8,82.85714285714286,88.21428571428571,88.8,13.672925420793733,13.641843506951057,13.597055246603789,0.027472527472527375,0.17610062893081757,-0.22083333333333333,0.2592732315915484,1117,6.267624241281271,2501,462.0,0.18472610955617752,938.7142857142857,6.123956449477096,14.0,0.012533572068039392,14.285714285714286,3,0.6700596143226405,0.6577540106951871,0,33.0,74.0,27.0,58.0,22.0,69.0,73.0,35.0,37.0,34.0,123,63,1,0.006823833854769701,1,0.03543514725625818,1,0.04349259839237796,1,0.02803574915543461,1,0.049741060133366766,1,0.06601972314636062,1,0.08805338817898511,1,0.09413796109103711,1
2021-07-15,59.29262924194336,720000.0,IHI,-0.004549436050149902,13.487007879880162,-0.006669537063296538,-0.005414983830089759,-0.0007574299579606869,-0.005249354894576119,-0.007313799839224533,-0.003429582633501327,0.0026953640679326634,13.283793143718404,0.0006220546848482167,0.005855554855653222,13.294322149780083,0.002296792800215175,0.006800246346990752,13.420851202342439,-0.003495915715098108,2.9493368717936617e-06,0.0018158125447540973,177,154,95,108,14.129943502824858,0.8700564971751412,0.536723163841808,0.6101694915254238,144.28571428571428,142.0,162.46666666666667,132.42857142857142,130.21428571428572,147.3,67.85714285714286,66.07142857142857,70.6,81.71428571428571,80.57142857142857,88.56666666666666,13.697730109824192,13.70552933080198,13.611420710303394,-0.053475935828877,-0.14077669902912626,-0.694300518134715,0.1579407047946667,1082,6.244093940825303,2501,459.0,0.1835265893642543,916.5714285714286,6.108400760640734,9.0,0.00831792975970425,11.5,2,0.5899403066465314,0.7231638418079096,0,32.0,75.0,35.0,48.0,28.0,82.0,53.0,40.0,26.0,40.0,128,49,0,0.021501675941136167,1,0.0449576461279837,1,0.050739400176553096,1,0.04281047019447137,1,0.060650160549235554,1,0.06990063247565326,1,0.10145107119785512,1,0.09153986046766271,1
2021-07-16,59.692569732666016,471600.0,IHI,0.006745197435767292,13.063888568084156,-0.004549436050149902,-0.006669537063296538,-0.005414983830089759,0.00024347373399025152,0.010525265167294906,-0.0021292378931459187,0.004856032566898172,13.322715152194139,0.00024404791169545524,0.00529967578969353,13.274533089296394,0.0017870339228329146,0.006020895821966065,13.376508561709695,0.0027285987276770562,-0.00013742666789866574,0.0015698606179752994,156,151,76,90,13.673076923076923,0.967948717948718,0.48717948717948717,0.5769230769230769,142.85714285714286,142.35714285714286,161.53333333333333,131.42857142857142,130.71428571428572,146.53333333333333,67.28571428571429,66.28571428571429,70.33333333333333,81.28571428571429,80.64285714285714,87.96666666666667,13.731921821726747,13.723804929375593,13.626429071507406,-0.11864406779661019,-0.06024096385542166,0.0331125827814569,-0.06018648522266731,988,6.183298478852529,2133,410.0,0.19221753398968588,909.5714285714286,6.102994838072518,11.0,0.011133603238866396,11.071428571428571,3,0.6315085954670205,0.7115384615384616,0,25.0,62.0,27.0,48.0,23.0,78.0,49.0,30.0,30.0,38.0,111,44,1,0.028275793359287205,1,0.044519735335695865,1,0.04238656205639435,1,0.04008947057872847,1,0.06076322997199202,1,0.06371669720615003,1,0.09604015171475999,1,0.06798240470744954,1
2021-07-19,59.16694259643555,651100.0,IHI,-0.008805570585828315,13.38642005508616,0.006745197435767292,-0.004549436050149902,-0.006669537063296538,-0.0007574299579606869,0.004988501868614437,-0.0037388660187194444,0.0054340097378093475,13.29571731128531,-0.0011353593337488199,0.005667660389192314,13.31094267143952,0.0016739704550274292,0.00619499874042398,13.368174184826609,-0.010495708824739935,-0.002625013681028765,0.0016162964987404883,136,124,62,77,13.066176470588236,0.9117647058823529,0.45588235294117646,0.5661764705882353,139.42857142857142,141.35714285714286,155.1,127.85714285714286,129.35714285714286,139.53333333333333,67.71428571428571,65.42857142857143,67.3,79.57142857142857,79.42857142857143,83.63333333333334,13.88550636455389,13.740158908769013,13.696882995138425,1.3448275862068964,-0.1225806451612903,0.007407407407407307,-0.2058901034963409,831,6.046643112392416,1777,344.0,0.1935846933033202,889.1428571428571,6.08749630237769,10.0,0.012033694344163659,10.785714285714286,3,0.7003496755651165,0.6617647058823529,0,29.0,41.0,19.0,45.0,26.0,53.0,52.0,22.0,21.0,36.0,90,44,2,0.030127414377799866,1,0.05247468788238807,1,0.049991557200946835,1,0.05992382203288793,1,0.06588284567008196,1,0.08640945325284388,1,0.10710143525004967,1,0.08707159564517908,1
2021-07-20,60.02883529663086,575600.0,IHI,0.014567132631376323,13.263169991311422,-0.008805570585828315,0.006745197435767292,-0.004549436050149902,-0.005414983830089759,0.005427411871638199,0.00025755727357377187,0.008945228103931512,13.285226004993982,-0.00022138725777500756,0.007185879078694267,13.309117869254674,0.0018120230943180938,0.006444970936538991,13.34234882732024,0.012178708998856536,-3.14791477562526e-06,0.0016244644321698031,151,146,80,90,13.589403973509933,0.9668874172185431,0.5298013245033113,0.5960264900662252,135.0,139.71428571428572,157.83333333333334,123.85714285714286,128.78571428571428,143.16666666666666,66.14285714285714,66.28571428571429,69.0,76.85714285714286,79.78571428571429,85.5,13.866096257158919,13.767480867467997,13.68319646092209,0.11029411764705888,-0.17032967032967028,-0.13218390804597702,-0.07477229068698327,965,6.170172339296387,2052,389.0,0.1895711500974659,869.4285714285714,6.074859361402501,11.0,0.011398963730569948,10.928571428571429,3,0.6850120465295562,0.6423841059602649,0,25.0,51.0,30.0,43.0,30.0,68.0,57.0,32.0,12.0,41.0,97,53,1,0.022678983660539664,1,0.041279091602743234,1,0.022189666005113517,1,0.05547368840467759,1,0.058084484061240005,1,0.06999511127178804,1,0.09561095408109677,1,0.07570525766736935,1
